user_id,action_date,action_name,error_message,device
452232,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452345,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
452490,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452513,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452593,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452614,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452620,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
452653,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452664,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
452730,2022-11-22,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
452734,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
452742,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
452804,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452829,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
452874,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
452880,2022-11-22,checkout_annual_completepayment.click.success,NULL,mobile
452900,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452909,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
453047,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
453566,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
453595,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
460958,2022-11-22,checkout_monthly_completepayment.click.success,NULL,desktop
510026,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
39,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
5135,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
14514,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
21603,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
22842,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
22887,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
25813,2022-11-22,checkout_monthly_completepayment.click.success,NULL,desktop
29545,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
35260,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
43005,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
117652,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
132742,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
143214,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
150745,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
158196,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
175212,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
176127,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
178120,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
182512,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
183867,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
197428,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
200422,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
211839,2022-11-22,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
216478,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
234162,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
239031,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
247494,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
247830,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
253156,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
254593,2022-11-22,checkout_coins_completepayment.click.fail,"number field is required",mobile
259994,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
264485,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
265762,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
271257,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
273303,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
280662,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
284191,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
285410,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
287001,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
288739,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
288968,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
289814,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
290084,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
290242,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
290378,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
292484,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
292657,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
293333,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
294213,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
295007,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
295567,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
299506,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
299895,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
300087,2022-11-22,checkout_quarterly_completepayment.click.fail,"zip field is required",desktop
301361,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
301425,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
301799,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
302781,2022-11-22,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
303016,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
303504,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
303853,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
306292,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
308287,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
309553,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
309838,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
311027,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
312267,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
317368,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
321420,2022-11-22,checkout_monthly_completepayment.click.success,NULL,desktop
326241,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
328124,2022-11-22,checkout_annual_completepayment.click.fail,"month field is required",desktop
329934,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
331673,2022-11-22,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
331833,2022-11-22,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
334098,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
335020,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
337395,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
337753,2022-11-22,checkout_monthly_completepayment.click.fail,"number field is required",desktop
338696,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
344223,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
347809,2022-11-22,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
347949,2022-11-22,checkout_annual_completepayment.click.fail,"month field is required",desktop
348279,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
349090,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
349093,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
349213,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
349677,2022-11-22,checkout_monthly_completepayment.click.success,NULL,desktop
351048,2022-11-22,checkout_annual_completepayment.click.success,NULL,mobile
351344,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
351808,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
352781,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
356985,2022-11-22,checkout_coins_completepayment.click.fail,"number field is required",desktop
558,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
4356,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
6270,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
7106,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
11717,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
28960,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
30067,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
154821,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
157226,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
157791,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
173584,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
213164,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
216187,2022-11-23,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
224699,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
225285,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
228556,2022-11-23,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
230033,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
232302,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
252295,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
254676,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
265758,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
267765,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
271192,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
280409,2022-11-23,checkout_annual_completepayment.click.success,NULL,mobile
283852,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
284513,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
288708,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
291183,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
291405,2022-11-23,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
296706,2022-11-23,checkout_monthly_completepayment.click.fail,"number field is required",desktop
297475,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
299060,2022-11-23,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
303178,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
308736,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
312416,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
313452,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
316203,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
322831,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
323278,2022-11-23,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
328067,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
328367,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
333746,2022-11-23,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
343239,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
343815,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
344453,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
344537,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
344781,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
346036,2022-11-23,checkout_monthly_completepayment.click.fail,"number field is required",desktop
349077,2022-11-23,checkout_monthly_completepayment.click.fail,"year field is required",desktop
351071,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
352755,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
353462,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
354492,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
362278,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
366964,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
379083,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
397038,2022-11-23,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
402033,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
403270,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
403506,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
404198,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
410005,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
417605,2022-11-23,checkout_monthly_completepayment.click.fail,"number field is required",desktop
419038,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
420659,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
420846,2022-11-23,checkout_annual_completepayment.click.fail,"zip field is required",desktop
420963,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
421286,2022-11-23,checkout_monthly_completepayment.click.fail,"year field is required",desktop
421866,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
424720,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
424940,2022-11-23,checkout_annual_completepayment.click.fail,"month field is required",desktop
430754,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
431410,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
431843,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
438953,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
441140,2022-11-23,checkout_coins_completepayment.click.fail,"year field is required",desktop
442791,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
444294,2022-11-23,checkout_annual_completepayment.click.fail,"zip field is required",desktop
445891,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
446495,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
447033,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
448646,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
448899,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
450745,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
451012,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
452931,2022-11-23,checkout_annual_completepayment.click.success,NULL,mobile
452985,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
452991,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453024,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
453025,2022-11-23,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
453049,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453053,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
453074,2022-11-23,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
453110,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453117,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453148,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453154,2022-11-23,checkout_data-strategy_completepayment.click.success,NULL,desktop
453159,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453160,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453194,2022-11-23,checkout_annual_completepayment.click.success,NULL,mobile
453198,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453200,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
453212,2022-11-23,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",mobile
453216,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
453246,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
453250,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453262,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
453264,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453678,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
365019,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
365212,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
371149,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
373256,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
374132,2022-11-24,checkout_annual_completepayment.click.fail,"firstName field is required",mobile
381850,2022-11-24,checkout_annual_completepayment.click.success,NULL,mobile
387361,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
389851,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
389976,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
394035,2022-11-24,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
401744,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
402461,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
402852,2022-11-24,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
406233,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
410929,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
412305,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
413781,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
413867,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
414477,2022-11-24,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
416835,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
417027,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
418304,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
419659,2022-11-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
420486,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
421413,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
428821,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
438873,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
441449,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
450876,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
451274,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
451617,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
453051,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453275,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453280,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453308,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453348,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453381,2022-11-24,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
453383,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453433,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
453463,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453537,2022-11-24,checkout_annual_completepayment.click.success,NULL,mobile
453556,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453579,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
453599,2022-11-24,checkout_annual_completepayment.click.fail,"cvv field is required",desktop
453608,2022-11-24,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
522491,2022-11-24,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
278,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
1426,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
11070,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
27180,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
63561,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
85181,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
167551,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
173561,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
181440,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
186061,2022-11-24,checkout_annual_completepayment.click.fail,"firstName field is required",mobile
221481,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
239459,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
239680,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
253948,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
267855,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
269323,2022-11-24,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
271872,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
272444,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
275189,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
275302,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
275754,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
286802,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
290487,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
291528,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
292413,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
297489,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
297550,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
302525,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
308846,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
309637,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
309995,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
314918,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
318263,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
320719,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
323226,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
323543,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
326896,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
327732,2022-11-24,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
330074,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
332230,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
332279,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
333749,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
333971,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
342231,2022-11-24,checkout_annual_completepayment.click.fail,"month field is required",mobile
343379,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
344297,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
344935,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
345283,2022-11-24,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
347634,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
348454,2022-11-24,checkout_annual_completepayment.click.success,NULL,mobile
350839,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
353325,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
355637,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
76939,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
89663,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
136851,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
160366,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
172564,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
172887,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
175300,2022-11-25,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
201066,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
204298,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
217593,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
236414,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
237600,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
242515,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
243015,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
245380,2022-11-25,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
254127,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
255827,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
256831,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
264425,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
269452,2022-11-25,checkout_monthly_completepayment.click.fail,"year field is required",desktop
272186,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
275126,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
275444,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
286739,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
290095,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
290504,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
296473,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
296892,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
298729,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
298768,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
299044,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
299458,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
301401,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
302526,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
302574,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
304746,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
306035,2022-11-25,checkout_monthly_completepayment.click.success,NULL,desktop
314554,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
315865,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
316003,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
317161,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
318825,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
319402,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
320922,2022-11-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
322830,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
323439,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
326096,2022-11-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
327093,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
337144,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
337417,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
337444,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
338140,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
338224,2022-11-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
339247,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
